"fl_date","origin","avg_arr_delay","avg_dep_delay","num_of_flights"
"2018-11-25","ATL",22.7819983484723,25.6743232157506,1234
"2018-11-26","ATL",12.7829937998229,18.3830538393645,1143
"2018-11-27","ATL",0.122087604846226,5.90316573556797,1075
"2018-11-28","ATL",-1.80841121495327,2.89635854341737,1072
"2018-11-29","ATL",-3.6195652173913,1.15126811594203,1104
"2018-11-30","ATL",-4.84699453551913,1.48504079782412,1103
"2018-12-01","ATL",0.546666666666667,6.48803191489362,752
"2018-12-02","ATL",-0.515546639919759,5.08673978065803,1005
"2018-12-03","ATL",-4.26636363636364,1.8283378746594,1101
"2018-12-04","ATL",-5.98691588785047,0.0981308411214953,1070
"2018-12-05","ATL",-2.41628122109158,1.1322849213691,1082
"2018-12-06","ATL",-3.2611060743427,1.03076923076923,1105
"2018-12-07","ATL",-4.18909090909091,0.913793103448276,1103
"2018-12-08","ATL",-2.00672043010753,7.17828418230563,751
"2018-12-09","ATL",1.40293809024134,10.6060606060606,1004
"2018-12-10","ATL",1.96265938069217,7.39126478616924,1102
"2018-12-11","ATL",-3.49580615097856,0.56,1075
"2018-12-12","ATL",-6.50974930362117,0.169601482854495,1080
"2018-12-13","ATL",-6.07518115942029,3.41320072332731,1107
"2018-12-14","ATL",12.268115942029,17.7705510388437,1107
"2018-12-15","ATL",-3.83978638184246,5.11185086551265,752
"2018-12-16","ATL",-2.22664015904573,3.76739562624254,1006
"2018-12-17","ATL",-5.49682107175295,1.71286231884058,1104
"2018-12-18","ATL",-7.71866295264624,2.10658016682113,1079
"2018-12-19","ATL",-7.09157509157509,3.92138939670932,1094
"2018-12-20","ATL",8.20615671641791,14.9015784586815,1078
"2018-12-21","ATL",9.09904761904762,13.7760910815939,1057
"2018-12-22","ATL",2.96564885496183,8.6558627264061,1049
"2018-12-23","ATL",-1.21948912015137,5.9773156899811,1059
"2018-12-24","ATL",-6.08923884514436,2.56675392670157,764
"2018-12-25","ATL",-11.4169986719788,-0.582228116710875,755
"2018-12-26","ATL",-2.27823691460055,5.45537340619308,1102
"2018-12-27","ATL",18.6565377532228,24.7877401646844,1104
"2018-12-28","ATL",39.9330855018587,43.7965009208103,1103
"2018-12-29","ATL",13.1917148362235,19.4390009606148,1044
"2018-12-30","ATL",11.1150278293135,16.7370848708487,1084
"2018-12-31","ATL",0.874524714828897,6.52777777777778,794
"2019-01-01","ATL",-6.31912302070646,3,823
"2019-01-02","ATL",0.382352941176471,7.82970671712394,1057
"2019-01-03","ATL",-2.8020202020202,4.82762096774194,992
"2019-01-04","ATL",-2.63104838709677,5.77442094662638,993
"2019-01-05","ATL",-3.43579766536965,2.51750972762646,771
"2019-01-06","ATL",-3.41566265060241,2.61885656970913,998
"2019-01-07","ATL",-9.11580882352941,0.0871559633027523,1092
"2019-01-08","ATL",-6.9962511715089,0.855004677268475,1070
"2019-01-09","ATL",-5.06128133704735,-0.871057513914657,1078
"2019-01-10","ATL",-1.14954128440367,2.06049495875344,1093
"2019-01-11","ATL",-6.17922794117647,1.67676767676768,1093
"2019-01-12","ATL",-6.43489932885906,2.54072096128171,752
"2019-01-13","ATL",3.95066803699897,10.4877300613497,985
"2019-01-14","ATL",-2.39927073837739,2.7228805834093,1099
"2019-01-15","ATL",-1.80903104421449,2.92112676056338,1066
"2019-01-16","ATL",-0.367289719626168,1.67630597014925,1073
"2019-01-17","ATL",5.13723696248856,5.20802919708029,1096
"2019-01-18","ATL",5.75944700460829,8.76923076923077,1094
"2019-01-19","ATL",10.1539568345324,17.9255014326648,716
"2019-01-20","ATL",3.23791348600509,6.40203562340967,798
"2019-01-21","ATL",8.35647279549719,11.6140186915888,1072
"2019-01-22","ATL",0.239923224568138,9.38167938931298,1066
"2019-01-23","ATL",14.8088512241055,22.1352112676056,1072
"2019-01-24","ATL",14.3116406966086,16.7470210815765,1096
"2019-01-25","ATL",2.97800183318057,6.74610449129239,1094
"2019-01-26","ATL",-7.18024032042724,0.611481975967957,749
"2019-01-27","ATL",-0.829243353783231,4.54749744637385,985
"2019-01-28","ATL",-1.79981378026071,5.75602968460111,1099
"2019-01-29","ATL",-3.21041214750542,2.26218851570964,1066
"2019-01-30","ATL",-1.30154142581888,6.27430221366699,1073
"2019-01-31","ATL",-2.85992578849722,4.77479147358665,1096
"2019-02-01","ATL",-3.80909090909091,7.05349048050771,1105
